,Type,Script
1100,1,le tim backs attack notice high school ring wears right fist steps fighting stance ready drop however spits stream blood smiles cut int courtroom day cu shrugging four blows head like superman lifted 
1101,1,timnineyearsofjeetkunedomulberry ground threw across room arms raised head pantomimes throwing tim body cut int grace home night wide shot tim flies frame crashing living room wall cut int courtroom d
1102,1,ay quickly pan number items evidence tags stop buck knife hand comes frame picks knife took cu brings knife frame knife proceeded tear limb limb whose hands lethal weapons cu bisbing stands bisbing ob
1103,1,jection defence intimidating witness murder weapon judge steinsma os sustained knox put knife locked grace contd little defence grace yelling know judge steinsma knox knife glances judge slowly places
1104,1, knife back table think human could possibly capable something like locks eyes eyes grace yelling know top nowi believe grace think definite opinion able things described going ask want remember oath 
1105,1,grace collects os opinion miss mulberry able murder brother tim mulberry manner described judge looks grace grace looks back open palm cu ring back bearing waiting answer back grace slowly dolly close
1106,1,r looks timidly grace softly youre human smiles grace thought lot thing could figure youre human bisbing hides disappointment looking straightens grace continues grace youre vampire devil monster cybo
1107,1,rg something like youre human grace breaks putting hands head stop pain cu smiling cu smiling proudly cu judge steinsma betraying emotion looks grace cu grace sobbing tries collect clutching ring tigh
1108,1,ter rolls pencil hand camera tilts leans cu softly thank grace one thing grace softly lap smiles youre right grace tearfully looks meets demonic glare plunges pencil deep chest grace eyes go wide vici
1109,1,ous attack continues camera whips cu bisbing jumping screaming pandemonium breaks behind slow motion cu pencil puncturing grace blood soaked chest slow motion cu judge steinsma slams gavel directing d
1110,1,eputies slow motion cu deputies running slow motion ecu grace tear rolls widen eye slow motion cu attack unending slow motion med grace goes limp deputies reach sides pencil breaks inside grace slow m
1111,1,otion cu bloody eraser end pencil hand slow motion side angle grace head falls back cu mouth plops open eyelids close pinch tear rolls cheek slow motion cu torso deputies wrestle away grace still bloo
1112,1,dy end pencil cu grace hand dropping frame fist opens ring falls slow motion cu ring hitting floor rolling frame dolly along side rolling ring floor hits shoe stops ecu eyes looking feet ecu dropping 
1113,1,bloody pencil stub camera follows slow motion cu bloody pencil stub hitting floor next ring slow motion cu looking cu surrounded deputies smiles show smiles glances toward judge questions honor turns 
1114,1,forward still wrestling deputies pov deputy stepping front riot club deputy light prick deputy swings club cut black ext courthouse rear day dressed county blues led courtroom sheriffs deputies cuffed
1115,1, hand leg reporters throw questions photographers shoot photos somewhere else mugging crowd time deadly brewhaha courtroom judge honorable burt steinsma passed sentence make legal history int judge de
1116,1,n day interview judge steinsma den home mos shot judge talking spoke retired judge steinsma home baltimore maryland interview vengeance part unique sentence judge steinsma yes unquestionably court jud
1117,1,ge worth robe tell thing could help affect decision judges supposed fair fault showtime make decision input facts computer appropriate punishment could give death penalty see california hops back fort
1118,1,h issue went court favor actually good leaves room imagination anybody give somebody chair someone deserves die ca kill creative bastards let stand would perfect sentence hit em right lived far punish
